Timestamp,RelativeTS,LogicData,Width_in_us
2024-03-26 13:31:18.226661+00:00,88842062,0,6428
2024-03-26 13:31:18.226661+00:00,88848490,1,105898
2024-03-26 13:31:18.226661+00:00,88954388,0,6566
2024-03-26 13:31:18.226661+00:00,88960954,1,812
2024-03-26 13:31:18.226661+00:00,88961766,0,766
2024-03-26 13:31:18.226661+00:00,88962532,1,135900
2024-03-26 13:31:18.226661+00:00,89098432,0,474
2024-03-26 13:31:18.226661+00:00,89098906,1,99464
2024-03-26 13:31:18.226661+00:00,89198370,0,574597
2024-03-26 13:31:18.226661+00:00,89772967,1,43358
2024-03-26 13:31:18.226661+00:00,89816325,0,980593
2024-03-26 13:31:18.226661+00:00,90796918,1,30782
2024-03-26 13:31:18.226661+00:00,90827700,0,69804
2024-03-26 13:31:18.226661+00:00,90897504,1,63319
2024-03-26 13:31:18.226661+00:00,90960823,0,642
2024-03-26 13:31:18.226661+00:00,90961465,1,775
2024-03-26 13:31:18.226661+00:00,90962240,0,769
2024-03-26 13:31:18.226661+00:00,90963009,1,131138
2024-03-26 13:31:18.226661+00:00,91094147,0,4344
2024-03-26 13:31:18.226661+00:00,91098491,1,107414
2024-03-26 13:31:18.226661+00:00,91205905,0,5065
2024-03-26 13:31:18.226661+00:00,91210970,1,26739
2024-03-26 13:31:18.226661+00:00,91237709,0,685668
2024-03-26 13:31:18.226661+00:00,91923377,1,31116
2024-03-26 13:31:18.226661+00:00,91954493,0,6457
2024-03-26 13:31:18.226661+00:00,91960950,1,857
2024-03-26 13:31:18.226661+00:00,91961807,0,773
2024-03-26 13:31:18.226661+00:00,91962580,1,131859
2024-03-26 13:31:18.226661+00:00,92094439,0,4339
2024-03-26 13:31:18.226661+00:00,92098778,1,63829
2024-03-26 13:31:18.226661+00:00,92162607,0,784752
2024-03-26 13:31:18.226661+00:00,92947359,1,12325
2024-03-26 13:31:18.226661+00:00,92959684,0,1430
2024-03-26 13:31:18.226661+00:00,92961114,1,74307
2024-03-26 13:31:18.226661+00:00,93035421,0,935889
2024-03-26 13:31:18.226661+00:00,93971310,1,134968
2024-03-26 13:31:18.226661+00:00,94106278,0,723
2024-03-26 13:31:18.226661+00:00,94107001,1,105393
2024-03-26 13:31:18.226661+00:00,94212394,0,504
2024-03-26 13:31:18.226661+00:00,94212898,1,102470
2024-03-26 13:31:18.226661+00:00,94315368,0,679985
2024-03-26 13:31:18.226661+00:00,94995353,1,96582
2024-03-26 13:31:18.226661+00:00,95091935,0,6595
2024-03-26 13:31:18.226661+00:00,95098530,1,112674
2024-03-26 13:31:18.226661+00:00,95211204,0,474
2024-03-26 13:31:18.226661+00:00,95211678,1,132416
2024-03-26 13:31:18.226661+00:00,95344094,0,4419
2024-03-26 13:31:18.226661+00:00,95348513,1,103076
2024-03-26 13:31:18.226661+00:00,95451589,0,9377
2024-03-26 13:31:18.226661+00:00,95460966,1,80050
2024-03-26 13:31:18.226661+00:00,95541016,0,478349
2024-03-26 13:31:18.226661+00:00,96019365,1,42408
2024-03-26 13:31:18.226661+00:00,96061773,0,981543
2024-03-26 13:31:18.226661+00:00,97043316,1,48694
2024-03-26 13:31:18.226661+00:00,97092010,0,6490
2024-03-26 13:31:18.226661+00:00,97098500,1,44103
2024-03-26 13:31:18.226661+00:00,97142603,0,924665
2024-03-26 13:31:18.226661+00:00,98067268,1,24628
2024-03-26 13:31:18.226661+00:00,98091896,0,6575
2024-03-26 13:31:18.226661+00:00,98098471,1,68895
2024-03-26 13:31:18.226661+00:00,98167366,0,923852
2024-03-26 13:31:18.226661+00:00,99091218,1,30780
2024-03-26 13:31:18.226661+00:00,99121998,0,636
2024-03-26 13:31:18.226661+00:00,99122634,1,508
2024-03-26 13:31:18.226661+00:00,99123142,0,68571
2024-03-26 13:31:18.226661+00:00,99191713,1,12914
2024-03-26 13:31:18.226661+00:00,99204627,0,6339
2024-03-26 13:31:18.226661+00:00,99210966,1,128005
2024-03-26 13:31:18.226661+00:00,99338971,0,9663
2024-03-26 13:31:18.226661+00:00,99348634,1,513
2024-03-26 13:31:18.226661+00:00,99349147,0,868592
2024-03-26 13:31:18.226661+00:00,100217739,1,134416
2024-03-26 13:31:18.226661+00:00,100352155,0,731
2024-03-26 13:31:18.226661+00:00,100352886,1,92309
2024-03-26 13:31:18.226661+00:00,100445195,0,796557
2024-03-26 13:31:18.226661+00:00,101241752,1,122276
2024-03-26 13:31:18.226661+00:00,101364028,0,663
2024-03-26 13:31:18.226661+00:00,101364691,1,84406
2024-03-26 13:31:18.226661+00:00,101449097,0,816606
2024-03-26 13:31:18.226661+00:00,102265703,1,80929
2024-03-26 13:31:18.226661+00:00,102346632,0,1953
2024-03-26 13:31:18.226661+00:00,102348585,1,109899
2024-03-26 13:31:18.226661+00:00,102458484,0,2519
2024-03-26 13:31:18.226661+00:00,102461003,1,38538
2024-03-26 13:31:18.226661+00:00,102499541,0,790204
2024-03-26 13:31:18.226661+00:00,103289745,1,52093
2024-03-26 13:31:18.226661+00:00,103341838,0,6732
2024-03-26 13:31:18.226661+00:00,103348570,1,107969
2024-03-26 13:31:18.226661+00:00,103456539,0,4473
2024-03-26 13:31:18.226661+00:00,103461012,1,65099
2024-03-26 13:31:18.226661+00:00,103526111,0,787616
2024-03-26 13:31:18.226661+00:00,104313727,1,28278
2024-03-26 13:31:18.226661+00:00,104342005,0,6261
2024-03-26 13:31:18.226661+00:00,104348266,1,106203
2024-03-26 13:31:18.226661+00:00,104454469,0,6524
2024-03-26 13:31:18.226661+00:00,104460993,1,140274
2024-03-26 13:31:18.226661+00:00,104601267,0,392
2024-03-26 13:31:18.226661+00:00,104601659,1,552
2024-03-26 13:31:18.226661+00:00,104602211,0,735527
2024-03-26 13:31:18.226661+00:00,105337738,1,9308
2024-03-26 13:31:18.226661+00:00,105347046,0,1404
2024-03-26 13:31:18.226661+00:00,105348450,1,114123
2024-03-26 13:31:18.226661+00:00,105462573,0,435
2024-03-26 13:31:18.226661+00:00,105463008,1,477
2024-03-26 13:31:18.226661+00:00,105463485,0,893209
2024-03-26 13:31:18.226661+00:00,106356694,1,120214
2024-03-26 13:31:18.226661+00:00,106476908,0,532
2024-03-26 13:31:18.226661+00:00,106477440,1,114390
2024-03-26 13:31:18.226661+00:00,106591830,0,6544
2024-03-26 13:31:18.226661+00:00,106598374,1,101809
2024-03-26 13:31:18.226661+00:00,106700183,0,10808
2024-03-26 13:31:18.226661+00:00,106710991,1,1248
2024-03-26 13:31:18.226661+00:00,106712239,0,668458
2024-03-26 13:31:18.226661+00:00,107380697,1,76389
2024-03-26 13:31:18.226661+00:00,107457086,0,3963
2024-03-26 13:31:18.226661+00:00,107461049,1,130773
2024-03-26 13:31:18.226661+00:00,107591822,0,6540
2024-03-26 13:31:18.226661+00:00,107598362,1,83216
2024-03-26 13:31:18.226661+00:00,107681578,0,728136
2024-03-26 13:31:18.226661+00:00,108409714,1,45023
2024-03-26 13:31:18.226661+00:00,108454737,0,6263
2024-03-26 13:31:18.226661+00:00,108461000,1,134624
2024-03-26 13:31:18.226661+00:00,108595624,0,2616
2024-03-26 13:31:18.226661+00:00,108598240,1,85692
2024-03-26 13:31:18.226661+00:00,108683932,0,749794
2024-03-26 13:31:18.226661+00:00,109433726,1,20822
2024-03-26 13:31:18.226661+00:00,109454548,0,6444
2024-03-26 13:31:18.226661+00:00,109460992,1,134370
2024-03-26 13:31:18.226661+00:00,109595362,0,2915
2024-03-26 13:31:18.226661+00:00,109598277,1,61599
2024-03-26 13:31:18.226661+00:00,109659876,0,801407
2024-03-26 13:31:18.226661+00:00,110461283,1,190794
2024-03-26 13:31:18.226661+00:00,110652077,0,411
2024-03-26 13:31:18.226661+00:00,110652488,1,570
2024-03-26 13:31:18.226661+00:00,110653058,0,828662
2024-03-26 13:31:18.226661+00:00,111481720,1,110043
2024-03-26 13:31:18.226661+00:00,111591763,0,6677
2024-03-26 13:31:18.226661+00:00,111598440,1,826
2024-03-26 13:31:18.226661+00:00,111599266,0,766
2024-03-26 13:31:18.226661+00:00,111600032,1,110105
2024-03-26 13:31:18.226661+00:00,111710137,0,505
2024-03-26 13:31:18.226661+00:00,111710642,1,18366
2024-03-26 13:31:18.226661+00:00,111729008,0,776724
2024-03-26 13:31:18.226661+00:00,112505732,1,31251
2024-03-26 13:31:18.226661+00:00,112536983,0,69335
2024-03-26 13:31:18.226661+00:00,112606318,1,89657
2024-03-26 13:31:18.226661+00:00,112695975,0,931056
2024-03-26 13:31:18.226661+00:00,113627031,1,77409
2024-03-26 13:31:18.226661+00:00,113704440,0,6509
2024-03-26 13:31:18.226661+00:00,113710949,1,811
2024-03-26 13:31:18.226661+00:00,113711760,0,775
2024-03-26 13:31:18.226661+00:00,113712535,1,131389
2024-03-26 13:31:18.226661+00:00,113843924,0,4354
2024-03-26 13:31:18.226661+00:00,113848278,1,108877
2024-03-26 13:31:18.226661+00:00,113957155,0,3860
2024-03-26 13:31:18.226661+00:00,113961015,1,62069
2024-03-26 13:31:18.226661+00:00,114023084,0,633028
2024-03-26 13:31:18.226661+00:00,114656112,1,48432
2024-03-26 13:31:18.226661+00:00,114704544,0,6474
2024-03-26 13:31:18.226661+00:00,114711018,1,5277
2024-03-26 13:31:18.226661+00:00,114716295,0,963799
2024-03-26 13:31:18.226661+00:00,115680094,1,24571
2024-03-26 13:31:18.226661+00:00,115704665,0,7329
2024-03-26 13:31:18.226661+00:00,115711994,1,116595
2024-03-26 13:31:18.226661+00:00,115828589,0,875517
2024-03-26 13:31:18.226661+00:00,116704106,1,10797
2024-03-26 13:31:18.226661+00:00,116714903,0,638
2024-03-26 13:31:18.226661+00:00,116715541,1,74891
2024-03-26 13:31:18.226661+00:00,116790432,0,937625
2024-03-26 13:31:18.226661+00:00,117728057,1,58269
2024-03-26 13:31:18.226661+00:00,117786326,0,965682
2024-03-26 13:31:18.226661+00:00,118752008,1,90611
2024-03-26 13:31:18.226661+00:00,118842619,0,5519
2024-03-26 13:31:18.226661+00:00,118848138,1,19094
2024-03-26 13:31:18.226661+00:00,118867232,0,908879
2024-03-26 13:31:18.226661+00:00,119776111,1,65618
2024-03-26 13:31:18.226661+00:00,119841729,0,6589
2024-03-26 13:31:18.226661+00:00,119848318,1,127996
2024-03-26 13:31:18.226661+00:00,119976314,0,487
2024-03-26 13:31:18.226661+00:00,119976801,1,104359
2024-03-26 13:31:18.226661+00:00,120081160,0,718933
2024-03-26 13:31:18.226661+00:00,120800093,1,42177
2024-03-26 13:31:18.226661+00:00,120842270,0,6047
2024-03-26 13:31:18.226661+00:00,120848317,1,39570
2024-03-26 13:31:18.226661+00:00,120887887,0,936187
2024-03-26 13:31:18.226661+00:00,121824074,1,17743
2024-03-26 13:31:18.226661+00:00,121841817,0,6473
2024-03-26 13:31:18.226661+00:00,121848290,1,66337
2024-03-26 13:31:18.226661+00:00,121914627,0,933744
2024-03-26 13:31:18.226661+00:00,122848371,1,31868
2024-03-26 13:31:18.226661+00:00,122880239,0,65168
2024-03-26 13:31:18.226661+00:00,122945407,1,38082
2024-03-26 13:31:18.226661+00:00,122983489,0,637
2024-03-26 13:31:18.226661+00:00,122984126,1,109666
2024-03-26 13:31:18.226661+00:00,123093792,0,4530
2024-03-26 13:31:18.226661+00:00,123098322,1,103287
2024-03-26 13:31:18.226661+00:00,123201609,0,9428
2024-03-26 13:31:18.226661+00:00,123211037,1,87504
2024-03-26 13:31:18.226661+00:00,123298541,0,675974
2024-03-26 13:31:18.226661+00:00,123974515,1,44271
2024-03-26 13:31:18.226661+00:00,124018786,0,979680
2024-03-26 13:31:18.226661+00:00,124998466,1,72374
2024-03-26 13:31:18.226661+00:00,125070840,0,951578
2024-03-26 13:31:18.226661+00:00,126022418,1,68509
2024-03-26 13:31:18.226661+00:00,126090927,0,955441
2024-03-26 13:31:18.226661+00:00,127046368,1,45362
2024-03-26 13:31:18.226661+00:00,127091730,0,6307
2024-03-26 13:31:18.226661+00:00,127098037,1,106588
2024-03-26 13:31:18.226661+00:00,127204625,0,6419
2024-03-26 13:31:18.226661+00:00,127211044,1,130547
2024-03-26 13:31:18.226661+00:00,127341591,0,6516
2024-03-26 13:31:18.226661+00:00,127348107,1,41340
2024-03-26 13:31:18.226661+00:00,127389447,0,681056
2024-03-26 13:31:18.226661+00:00,128070503,1,21147
2024-03-26 13:31:18.226661+00:00,128091649,0,6377
2024-03-26 13:31:18.226661+00:00,128098027,1,111913
2024-03-26 13:31:18.226661+00:00,128209939,0,533
2024-03-26 13:31:18.226661+00:00,128210473,1,95192
2024-03-26 13:31:18.226661+00:00,128305665,0,792636
2024-03-26 13:31:18.226661+00:00,129098300,1,106507
2024-03-26 13:31:18.226661+00:00,129204808,0,6229
2024-03-26 13:31:18.226661+00:00,129211037,1,134574
2024-03-26 13:31:18.226661+00:00,129345610,0,2508
2024-03-26 13:31:18.226661+00:00,129348119,1,23401
2024-03-26 13:31:18.226661+00:00,129371520,0,746976
2024-03-26 13:31:18.226661+00:00,130118496,1,89766
2024-03-26 13:31:18.226661+00:00,130208261,0,2955
2024-03-26 13:31:18.226661+00:00,130211217,1,44360
2024-03-26 13:31:18.226661+00:00,130255576,0,886900
2024-03-26 13:31:18.226661+00:00,131142477,1,65048
2024-03-26 13:31:18.226661+00:00,131207526,0,3685
2024-03-26 13:31:18.226661+00:00,131211210,1,16629
2024-03-26 13:31:18.226661+00:00,131227839,0,938589
2024-03-26 13:31:18.226661+00:00,132166429,1,38177
2024-03-26 13:31:18.226661+00:00,132204606,0,6458
2024-03-26 13:31:18.226661+00:00,132211064,1,133111
2024-03-26 13:31:18.226661+00:00,132344175,0,3843
2024-03-26 13:31:18.226661+00:00,132348018,1,112108
2024-03-26 13:31:18.226661+00:00,132460126,0,504
2024-03-26 13:31:18.226661+00:00,132460630,1,53965
2024-03-26 13:31:18.226661+00:00,132514595,0,675907
2024-03-26 13:31:18.226661+00:00,133190502,1,22358
2024-03-26 13:31:18.226661+00:00,133212860,0,637
2024-03-26 13:31:18.226661+00:00,133213496,1,142101
2024-03-26 13:31:18.226661+00:00,133355597,0,452
2024-03-26 13:31:18.226661+00:00,133356050,1,30297
2024-03-26 13:31:18.226661+00:00,133386347,0,824996
2024-03-26 13:31:18.226661+00:00,134211343,1,78600
2024-03-26 13:31:18.226661+00:00,134289943,0,948462
2024-03-26 13:31:18.226661+00:00,135238405,1,31577
2024-03-26 13:31:18.226661+00:00,135269982,0,69038
2024-03-26 13:31:18.226661+00:00,135339020,1,17350
2024-03-26 13:31:18.226661+00:00,135356370,0,637
2024-03-26 13:31:18.226661+00:00,135357007,1,120077
2024-03-26 13:31:18.226661+00:00,135477084,0,401
2024-03-26 13:31:18.226661+00:00,135477485,1,552
2024-03-26 13:31:18.226661+00:00,135478037,0,886857
2024-03-26 13:31:18.226661+00:00,136364894,1,92234
2024-03-26 13:31:18.226661+00:00,136457128,0,4041
2024-03-26 13:31:18.226661+00:00,136461169,1,607
2024-03-26 13:31:18.226661+00:00,136461776,0,927068
2024-03-26 13:31:18.226661+00:00,137388844,1,118191
2024-03-26 13:31:18.226661+00:00,137507035,0,664
2024-03-26 13:31:18.226661+00:00,137507699,1,52786
2024-03-26 13:31:18.226661+00:00,137560485,0,852372
2024-03-26 13:31:18.226661+00:00,138412857,1,41864
2024-03-26 13:31:18.226661+00:00,138454721,0,6342
2024-03-26 13:31:18.226661+00:00,138461063,1,93066
2024-03-26 13:31:18.226661+00:00,138554129,0,882679
2024-03-26 13:31:18.226661+00:00,139436808,1,37335
2024-03-26 13:31:18.226661+00:00,139474143,0,636
2024-03-26 13:31:18.226661+00:00,139474779,1,413
2024-03-26 13:31:18.226661+00:00,139475192,0,62048
2024-03-26 13:31:18.226661+00:00,139537240,1,54363
2024-03-26 13:31:18.226661+00:00,139591603,0,6374
2024-03-26 13:31:18.226661+00:00,139597977,1,89456
2024-03-26 13:31:18.226661+00:00,139687433,0,875834
2024-03-26 13:31:18.226661+00:00,140563267,1,28243
2024-03-26 13:31:18.226661+00:00,140591510,0,6375
2024-03-26 13:31:18.226661+00:00,140597885,1,106479
2024-03-26 13:31:18.226661+00:00,140704364,0,6709
2024-03-26 13:31:18.226661+00:00,140711073,1,139994
2024-03-26 13:31:18.226661+00:00,140851067,0,413
2024-03-26 13:31:18.226661+00:00,140851480,1,64435
2024-03-26 13:31:18.226661+00:00,140915915,0,671364
2024-03-26 13:31:18.226661+00:00,141587279,1,18089
2024-03-26 13:31:18.226661+00:00,141605368,0,642
2024-03-26 13:31:18.226661+00:00,141606010,1,61989
2024-03-26 13:31:18.226661+00:00,141667999,0,943231
2024-03-26 13:31:18.226661+00:00,142611230,1,93359
2024-03-26 13:31:18.226661+00:00,142704589,0,6505
2024-03-26 13:31:18.226661+00:00,142711094,1,102887
2024-03-26 13:31:18.226661+00:00,142813981,0,821292
2024-03-26 13:31:18.226661+00:00,143635273,1,30750
2024-03-26 13:31:18.226661+00:00,143666023,0,69835
2024-03-26 13:31:18.226661+00:00,143735858,1,39561
2024-03-26 13:31:18.226661+00:00,143775419,0,63434
2024-03-26 13:31:18.226661+00:00,143838853,1,18969
2024-03-26 13:31:18.226661+00:00,143857822,0,637
2024-03-26 13:31:18.226661+00:00,143858459,1,135916
2024-03-26 13:31:18.226661+00:00,143994375,0,450
2024-03-26 13:31:18.226661+00:00,143994825,1,59518
2024-03-26 13:31:18.226661+00:00,144054343,0,809713
2024-03-26 13:31:18.226661+00:00,144864056,1,94558
2024-03-26 13:31:18.226661+00:00,144958614,0,2647
2024-03-26 13:31:18.226661+00:00,144961261,1,102982
2024-03-26 13:31:18.226661+00:00,145064243,0,823826
2024-03-26 13:31:18.226661+00:00,145888069,1,70184
2024-03-26 13:31:18.226661+00:00,145958253,0,3011
2024-03-26 13:31:18.226661+00:00,145961264,1,74961
2024-03-26 13:31:18.226661+00:00,146036225,0,875825
2024-03-26 13:31:18.226661+00:00,146912050,1,42651
2024-03-26 13:31:18.226661+00:00,146954701,0,6397
2024-03-26 13:31:18.226661+00:00,146961098,1,137517
2024-03-26 13:31:18.226661+00:00,147098615,0,413
2024-03-26 13:31:18.226661+00:00,147099028,1,768
2024-03-26 13:31:18.226661+00:00,147099796,0,764
2024-03-26 13:31:18.226661+00:00,147100560,1,108491
2024-03-26 13:31:18.226661+00:00,147209051,0,2066
2024-03-26 13:31:18.226661+00:00,147211117,1,37871
2024-03-26 13:31:18.226661+00:00,147248988,0,687074
2024-03-26 13:31:18.226661+00:00,147936062,1,18685
2024-03-26 13:31:18.226661+00:00,147954747,0,6342
2024-03-26 13:31:18.226661+00:00,147961089,1,132572
2024-03-26 13:31:18.226661+00:00,148093661,0,4181
2024-03-26 13:31:18.226661+00:00,148097842,1,75069
2024-03-26 13:31:18.226661+00:00,148172911,0,536
2024-03-26 13:31:18.226661+00:00,148173447,1,2099
2024-03-26 13:31:18.226661+00:00,148175546,0,785835
2024-03-26 13:31:18.226661+00:00,148961381,1,133067
2024-03-26 13:31:18.226661+00:00,149094448,0,3389
2024-03-26 13:31:18.226661+00:00,149097837,1,106548
2024-03-26 13:31:18.226661+00:00,149204385,0,779671
2024-03-26 13:31:18.226661+00:00,149984056,1,140401
2024-03-26 13:31:18.226661+00:00,150124457,0,653
2024-03-26 13:31:18.226661+00:00,150125110,1,567
2024-03-26 13:31:18.226661+00:00,150125677,0,882360
2024-03-26 13:31:18.226661+00:00,151008037,1,88519
2024-03-26 13:31:18.226661+00:00,151096556,0,1393
2024-03-26 13:31:18.226661+00:00,151097949,1,11115
2024-03-26 13:31:18.226661+00:00,151109064,0,922955
2024-03-26 13:31:18.226661+00:00,152032019,1,66772
2024-03-26 13:31:18.226661+00:00,152098791,0,649
2024-03-26 13:31:18.226661+00:00,152099440,1,105765
2024-03-26 13:31:18.226661+00:00,152205205,0,5896
2024-03-26 13:31:18.226661+00:00,152211101,1,11003
2024-03-26 13:31:18.226661+00:00,152222104,0,833957
2024-03-26 13:31:18.226661+00:00,153056061,1,42619
2024-03-26 13:31:18.226661+00:00,153098680,0,672
2024-03-26 13:31:18.226661+00:00,153099352,1,113743
2024-03-26 13:31:18.226661+00:00,153213095,0,466
2024-03-26 13:31:18.226661+00:00,153213561,1,130461
2024-03-26 13:31:18.226661+00:00,153344022,0,3833
2024-03-26 13:31:18.226661+00:00,153347855,1,6793
2024-03-26 13:31:18.226661+00:00,153354648,0,725394
2024-03-26 13:31:18.226661+00:00,154080042,1,13790
2024-03-26 13:31:18.226661+00:00,154093832,0,4143
2024-03-26 13:31:18.226661+00:00,154097975,1,28217
2024-03-26 13:31:18.226661+00:00,154126192,0,977802
2024-03-26 13:31:18.226661+00:00,155103994,1,48125
2024-03-26 13:31:18.226661+00:00,155152119,0,975826
2024-03-26 13:31:18.226661+00:00,156127945,1,79137
2024-03-26 13:31:18.226661+00:00,156207082,0,4200
2024-03-26 13:31:18.226661+00:00,156211282,1,60524
2024-03-26 13:31:18.226661+00:00,156271806,0,880242
2024-03-26 13:31:18.226661+00:00,157152048,1,12132
2024-03-26 13:31:18.226661+00:00,157164180,0,1011819
2024-03-26 13:31:18.226661+00:00,158175999,1,30439
2024-03-26 13:31:18.226661+00:00,158206438,0,4834
2024-03-26 13:31:18.226661+00:00,158211272,1,133312
2024-03-26 13:31:18.226661+00:00,158344584,0,3226
2024-03-26 13:31:18.226661+00:00,158347810,1,64454
2024-03-26 13:31:18.226661+00:00,158412264,0,787777
2024-03-26 13:31:18.226661+00:00,159200041,1,7238
2024-03-26 13:31:18.226661+00:00,159207279,0,3994
2024-03-26 13:31:18.226661+00:00,159211273,1,130123
2024-03-26 13:31:18.226661+00:00,159341397,0,6308
2024-03-26 13:31:18.226661+00:00,159347705,1,139598
2024-03-26 13:31:18.226661+00:00,159487303,0,419
2024-03-26 13:31:18.226661+00:00,159487722,1,2647
2024-03-26 13:31:18.226661+00:00,159490369,0,733685
2024-03-26 13:31:18.226661+00:00,160224054,1,117195
2024-03-26 13:31:18.226661+00:00,160341249,0,6453
2024-03-26 13:31:18.226661+00:00,160347702,1,104698
2024-03-26 13:31:18.226661+00:00,160452400,0,795636
2024-03-26 13:31:18.226661+00:00,161248036,1,31468
2024-03-26 13:31:18.226661+00:00,161279504,0,66873
2024-03-26 13:31:18.226661+00:00,161346377,1,14595
2024-03-26 13:31:18.226661+00:00,161360972,0,638
2024-03-26 13:31:18.226661+00:00,161361610,1,99544
2024-03-26 13:31:18.226661+00:00,161461154,0,421
2024-03-26 13:31:18.226661+00:00,161461575,1,87768
2024-03-26 13:31:18.226661+00:00,161549343,0,825091
2024-03-26 13:31:18.226661+00:00,162374434,1,82704
2024-03-26 13:31:18.226661+00:00,162457138,0,4154
2024-03-26 13:31:18.226661+00:00,162461292,1,2835
2024-03-26 13:31:18.226661+00:00,162464127,0,934257
2024-03-26 13:31:18.226661+00:00,163398384,1,56252
2024-03-26 13:31:18.226661+00:00,163454636,0,6494
2024-03-26 13:31:18.226661+00:00,163461130,1,69232
2024-03-26 13:31:18.226661+00:00,163530362,0,892065
2024-03-26 13:31:18.226661+00:00,164422427,1,32241
2024-03-26 13:31:18.226661+00:00,164454668,0,6466
2024-03-26 13:31:18.226661+00:00,164461134,1,130113
2024-03-26 13:31:18.226661+00:00,164591247,0,6470
2024-03-26 13:31:18.226661+00:00,164597717,1,108160
2024-03-26 13:31:18.226661+00:00,164705877,0,5259
2024-03-26 13:31:18.226661+00:00,164711136,1,769
2024-03-26 13:31:18.226661+00:00,164711905,0,767
2024-03-26 13:31:18.226661+00:00,164712672,1,109456
2024-03-26 13:31:18.226661+00:00,164822128,0,624310
2024-03-26 13:31:18.226661+00:00,165446438,1,30676
2024-03-26 13:31:18.226661+00:00,165477114,0,636
2024-03-26 13:31:18.226661+00:00,165477750,1,506
2024-03-26 13:31:18.226661+00:00,165478256,0,68554
2024-03-26 13:31:18.226661+00:00,165546810,1,39770
2024-03-26 13:31:18.226661+00:00,165586580,0,63441
2024-03-26 13:31:18.226661+00:00,165650021,1,49649
2024-03-26 13:31:18.226661+00:00,165699670,0,11468
2024-03-26 13:31:18.226661+00:00,165711138,1,132755
2024-03-26 13:31:18.226661+00:00,165843893,0,3820
2024-03-26 13:31:18.226661+00:00,165847713,1,113207
2024-03-26 13:31:18.226661+00:00,165960920,0,482
2024-03-26 13:31:18.226661+00:00,165961402,1,5334
2024-03-26 13:31:18.226661+00:00,165966736,0,708486
2024-03-26 13:31:18.226661+00:00,166675222,1,29454
2024-03-26 13:31:18.226661+00:00,166704676,0,6468
2024-03-26 13:31:18.226661+00:00,166711144,1,38430
2024-03-26 13:31:18.226661+00:00,166749574,0,949630
2024-03-26 13:31:18.226661+00:00,167699204,1,5786
2024-03-26 13:31:18.226661+00:00,167704990,0,7133
2024-03-26 13:31:18.226661+00:00,167712123,1,129041
2024-03-26 13:31:18.226661+00:00,167841165,0,6530
2024-03-26 13:31:18.226661+00:00,167847695,1,47257
2024-03-26 13:31:18.226661+00:00,167894952,0,828264
2024-03-26 13:31:18.226661+00:00,168723216,1,118097
2024-03-26 13:31:18.226661+00:00,168841313,0,6307
2024-03-26 13:31:18.226661+00:00,168847620,1,53496
2024-03-26 13:31:18.226661+00:00,168901116,0,846112
2024-03-26 13:31:18.226661+00:00,169747228,1,92251
2024-03-26 13:31:18.226661+00:00,169839479,0,931700
2024-03-26 13:31:18.226661+00:00,170771179,1,107663
2024-03-26 13:31:18.226661+00:00,170878842,0,720
2024-03-26 13:31:18.226661+00:00,170879562,1,39529
2024-03-26 13:31:18.226661+00:00,170919091,0,876131
2024-03-26 13:31:18.226661+00:00,171795222,1,52965
2024-03-26 13:31:18.226661+00:00,171848187,0,641
2024-03-26 13:31:18.226661+00:00,171848828,1,116087
2024-03-26 13:31:18.226661+00:00,171964915,0,430
2024-03-26 13:31:18.226661+00:00,171965345,1,567
2024-03-26 13:31:18.226661+00:00,171965912,0,853290
2024-03-26 13:31:18.226661+00:00,172819202,1,22712
2024-03-26 13:31:18.226661+00:00,172841914,0,5662
2024-03-26 13:31:18.226661+00:00,172847576,1,111879
2024-03-26 13:31:18.226661+00:00,172959455,0,1740
2024-03-26 13:31:18.226661+00:00,172961195,1,119049
2024-03-26 13:31:18.226661+00:00,173080244,0,767675
2024-03-26 13:31:18.226661+00:00,173847919,1,28030
2024-03-26 13:31:18.226661+00:00,173875949,0,64645
2024-03-26 13:31:18.226661+00:00,173940595,1,16160
2024-03-26 13:31:18.226661+00:00,173956755,0,4557
2024-03-26 13:31:18.226661+00:00,173961312,1,74351
2024-03-26 13:31:18.226661+00:00,174035663,0,933919
2024-03-26 13:31:18.226661+00:00,174969582,1,31306
2024-03-26 13:31:18.226661+00:00,175000888,0,69280
2024-03-26 13:31:18.226661+00:00,175070168,1,21097
2024-03-26 13:31:18.226661+00:00,175091265,0,6295
2024-03-26 13:31:18.226661+00:00,175097560,1,118397
2024-03-26 13:31:18.226661+00:00,175215957,0,485
2024-03-26 13:31:18.226661+00:00,175216442,1,41730
2024-03-26 13:31:18.226661+00:00,175258172,0,839670
2024-03-26 13:31:18.226661+00:00,176097842,1,106972
2024-03-26 13:31:18.226661+00:00,176204814,0,6261
2024-03-26 13:31:18.226661+00:00,176211075,1,165566
2024-03-26 13:31:18.226661+00:00,176376641,0,486
2024-03-26 13:31:18.226661+00:00,176377127,1,67080
2024-03-26 13:31:18.226661+00:00,176444207,0,675816
2024-03-26 13:31:18.226661+00:00,177120023,1,91756
2024-03-26 13:31:18.226661+00:00,177211779,0,712
2024-03-26 13:31:18.226661+00:00,177212491,1,128630
2024-03-26 13:31:18.226661+00:00,177341121,0,6437
2024-03-26 13:31:18.226661+00:00,177347558,1,38005
2024-03-26 13:31:18.226661+00:00,177385563,0,758441
2024-03-26 13:31:18.226661+00:00,178144004,1,53355
